cell_id,id,name,rating,review_count,price,categories,address,city,state,zip_code,latitude,longitude,phone,url
0_0,5K3EmBHCW6hIeeaO4wpoGg,Chick-fil-A,3.3,33,$,"['Fast Food', 'Chicken Shop', 'Salad']","101 George Cochran Pkwy, Staunton, VA 24401",Staunton,VA,24401,38.13249557,-79.04190769427389,+15408872391,https://www.yelp.com/biz/chick-fil-a-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,1ykFHX4Tclp6nmed_i_XTg,Bojangles' Famous Chicken 'n Biscuits,3.5,17,$$,"['Chicken Shop', 'Fast Food']","1270 Richmond Ave, Staunton, VA 24401",Staunton,VA,24401,38.1320538293547,-79.0413800063344,,https://www.yelp.com/biz/bojangles-famous-chicken-n-biscuits-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,DTlKZs3LT3uq95WZnMYqtA,Waffle House,2.9,28,$,"['Breakfast & Brunch', 'American', 'Diners']","1244 Richmond Ave, Staunton, VA 24401",Staunton,VA,24401,38.130187060553176,-79.03956752382611,+15408855546,https://www.yelp.com/biz/waffle-house-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,mATQGxvhwQeP7_k1RtZNEQ,McDonald's,1.8,10,$,"['Burgers', 'Fast Food']","Richmond Hwy & Frontier Drive, Staunton, VA 24401",Staunton,VA,24401,38.133423,-79.042358,+15408873314,https://www.yelp.com/biz/mcdonalds-staunton-7?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,x-SrfU3jbxUSn86YHZYr-A,Cracker Barrel Old Country Store,2.6,86,$$,"['American', 'Breakfast & Brunch', 'Southern']","152 Rowe Rd, Staunton, VA 24401",Staunton,VA,24401,38.12724,-79.03674,+15408857550,https://www.yelp.com/biz/cracker-barrel-old-country-store-staunton-3?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,nXndYv5j8Robr0Cl8b0MlQ,Chili's,2.8,59,$$,"['Bars', 'Tex-Mex', 'American']","1025 Richmond Ave, Staunton, VA 24401",Staunton,VA,24401,38.13732,-79.04454,+15408870082,https://www.yelp.com/biz/chilis-staunton-2?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,FYzd-5LyH4MXKUyoe8RJDQ,Maude & the Bear,4.9,7,,['New American'],"1106 N Augusta St, Staunton, VA 24401",Staunton,VA,24401,38.1598369,-79.069799,+15406881660,https://www.yelp.com/biz/maude-and-the-bear-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,30n6NYaqNkLub6PQeUgyMA,Massaki,3.8,96,$$,"['Sushi Bars', 'Japanese']","1027 Richmond Ave, Staunton, VA 24401",Staunton,VA,24401,38.1367594,-79.0445147,+15408869191,https://www.yelp.com/biz/massaki-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,2larg8Lie-61YP6vg57QkA,Mrs. Rowe's Family Restaurant,3.1,338,$$,['American'],"74 Rowe Rd, Staunton, VA 24401",Staunton,VA,24401,38.1255187988281,-79.0338745117188,+15408861833,https://www.yelp.com/biz/mrs-rowes-family-restaurant-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,nO1olzKldxsfZzOBV7gy4Q,Chipotle Mexican Grill,1.4,63,,"['Fast Food', 'Mexican']","102 Crossing Way, Staunton, VA 24401",Staunton,VA,24401,38.1308928,-79.0382365,+15403242799,https://www.yelp.com/biz/chipotle-mexican-grill-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,rFHvsRDzes_7UtavJ-ab8w,Hot Wok,2.6,37,,['Chinese'],"1015 D Richmond Ave, Staunton, VA 24401",Staunton,VA,24401,38.13923611711721,-79.04552026901051,+15408872020,https://www.yelp.com/biz/hot-wok-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,4a5kEDbqIfIKyhMxD9BwUg,Jersey Mike's Subs,3.6,19,,"['Fast Food', 'Delis', 'Sandwiches']","102 Crossing Way, Ste 102, Staunton, VA 24401",Staunton,VA,24401,38.13085,-79.03729,+15404665861,https://www.yelp.com/biz/jersey-mikes-subs-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,5uyZz6mzMmiEqmWP8lN-Og,Waffle House,3.3,3,,"['Diners', 'Breakfast & Brunch', 'American']","103 Crossing Way, Staunton, VA 24401",Staunton,VA,24401,38.13292411276683,-79.03883504329855,+15404160887,https://www.yelp.com/biz/waffle-house-staunton-2?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,7MPRVvyhvc_LI_0WN52iyA,Hometown Grill,3.0,53,$$,"['American', 'Buffets']","30 Sangers Ln, Staunton, VA 24401",Staunton,VA,24401,38.1265793,-79.0321884,+15408852200,https://www.yelp.com/biz/hometown-grill-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,eaCts-IRjcGQRgrv4-H0pw,Food Lion,4.0,1,,"['Grocery', 'Delis']","600 N Coalter St, Staunton, VA 24401",Staunton,VA,24401,38.1591707468033,-79.0625216066837,+15408872625,https://www.yelp.com/biz/food-lion-staunton-2?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,m2XC0lhUmhPwRFmWlA0ZnA,Subway,3.0,3,$,"['Sandwiches', 'Fast Food']","2436 Churchville Ave, Staunton, VA 24401",Staunton,VA,24401,38.1984867641598,-79.1163138,+15408865229,https://www.yelp.com/biz/subway-staunton-10?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,E7ZHIH5q-PIhvUKkKZ3oYA,Sidelines Sports Bar & Grill,2.9,19,$,"['Sports Bars', 'American']","16 Ivy Ridge Ln, Fishersville, VA 22939",Fishersville,VA,22939,38.0773888,-78.9941711,+15403375472,https://www.yelp.com/biz/sidelines-sports-bar-and-grill-fishersville?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,yFclZ8gFW8t9-q2xzRRWIA,Wendy's,1.5,30,$,"['Burgers', 'Fast Food']","11 Banbury Court, Fishersville, VA 22939",Fishersville,VA,22939,38.079576,-78.990647,+15403373930,https://www.yelp.com/biz/wendys-fishersville?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,2Hk6lCJzW-KLZK9wWXrb5w,McDonald's,3.6,11,$,"['Fast Food', 'Burgers', 'Coffee & Tea']","715 Tinkling Spring Rd, Fishersville, VA 22939",Fishersville,VA,22939,38.081792269075,-78.9914819598199,+15403370420,https://www.yelp.com/biz/mcdonalds-fishersville?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,n_XadbGC5A_U4K3HIiVD6g,New York Flying Pizza,3.5,30,$,"['Pizza', 'Salad', 'Burgers']","2221 N Augusta St, Staunton, VA 24401",Staunton,VA,24401,38.1677149,-79.0568481,+15405692483,https://www.yelp.com/biz/new-york-flying-pizza-staunton-2?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,J724Hk3yb4QC2gdpIxRE8g,Seed To Tail,4.8,17,,"['New American', 'Wine Bars', 'Sandwiches']","2303 N Augusta St, Staunton, VA 24401",Staunton,VA,24401,38.16762,-79.05544,+15404904879,https://www.yelp.com/biz/seed-to-tail-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,b_qYuVqVk7pd5xH_veXMnA,Goose Creek Market,4.4,22,$,"['Gas Stations', 'Convenience Stores', 'Sandwiches']","597 Tinkling Spring Rd, Fishersville, VA 22939",Fishersville,VA,22939,38.0844187891856,-78.9870390023138,+15408510830,https://www.yelp.com/biz/goose-creek-market-fishersville-2?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,9RfcxAIOYzHnPv73r9dQPQ,Village Pizza Too,3.8,4,,"['Italian', 'Pizza', 'Beer, Wine & Spirits']","3790 Churchville Ave, Churchville, VA 24421",Churchville,VA,24421,38.22541284839654,-79.16186521508767,+15406882961,https://www.yelp.com/biz/village-pizza-too-churchville?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,-sJP49tlfnCH-GnJWDZ5RA,MTN Mystic Gallery And Coffee,5.0,3,,"['Cafes', 'Gift Shops', 'Art Galleries']","3806 Churchville Ave, Churchville, VA 24421",Churchville,VA,24421,38.22565,-79.16247,+15404164333,https://www.yelp.com/biz/mtn-mystic-gallery-and-coffee-churchville?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,MJtxJseyA5Y5vJ8wfkO_5w,Burger King,1.8,19,$,"['Burgers', 'Fast Food']","1205 N Lee Hwy, Lexington, VA 24450",Lexington,VA,24450,37.8041326,-79.4090677052736,+15404639811,https://www.yelp.com/biz/burger-king-lexington-3?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,vxWRlORH9f6eTWGl-vDPZg,Jersey Mike's Subs,4.5,8,,"['Sandwiches', 'Fast Food', 'Delis']","1225-A N Lee Hwy, Lexington, VA 24450",Lexington,VA,24450,37.8047,-79.41074,+15406002302,https://www.yelp.com/biz/jersey-mikes-subs-lexington-13?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,_q5ItKIDNrNswm1x-GUNvA,Rockbridge County Pizza Pasta & Subs,4.4,31,,"['Pizza', 'Italian']","1213 N Lee Hwy, Lexington, VA 24450",Lexington,VA,24450,37.804247,-79.410195,,https://www.yelp.com/biz/rockbridge-county-pizza-pasta-and-subs-lexington?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,GhClnmuLeAYuHc1_8BaqGA,Waffle House - Lexington,3.8,37,$,"['Breakfast & Brunch', 'American', 'Diners']","8 Maury River Rd, Lexington, VA 24450",Lexington,VA,24450,37.80330707201886,-79.41180284171588,+15404636223,https://www.yelp.com/biz/waffle-house-lexington-lexington-11?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,NV4kHTLKs4sjtZK2IJQCug,El Barco,4.2,14,,['Seafood'],"12 Old Oaks Dr, Staunton, VA 24401",Staunton,VA,24401,38.10745264793092,-78.9950630441308,,https://www.yelp.com/biz/el-barco-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,ZUsDQ2B5sLYGHjranYXPWA,Mariscos El Barco Bar And Grill,4.8,14,,"['Mexican', 'Bars', 'Seafood']","12 Old Oaks Dr, Staunton, VA 22939",Staunton,VA,22939,38.10688567715759,-78.9945036,+15404906526,https://www.yelp.com/biz/mariscos-el-barco-bar-and-grill-staunton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,rPVu6wS1Xzc-tARZSnZZSw,Luigi’s Italian Pizza,4.0,1,,"['Italian', 'Pizza', 'Salad']","23 Scenic Hwy, Churchville, VA 24421",Churchville,VA,24421,38.2299757460138,-79.16853772552778,+15404164166,https://www.yelp.com/biz/luigi-s-italian-pizza-churchville?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,ju52-4BfHrHeyxqJzUXHNg,LexVegas Bistro,3.8,5,,"['Breakfast & Brunch', 'Seafood', 'Steakhouses']","25 Willow Springs Rd, Lexington, VA 24450",Lexington,VA,24450,37.80411322103022,-79.41632201511563,+15404618544,https://www.yelp.com/biz/lexvegas-bistro-lexington?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,kKPwLMJGn6sKM1XK34XCaA,Ruby Tuesday,2.3,117,$$,"['American', 'Burgers', 'Salad']","1120 North Lee Highway, Lexington, VA 24450",Lexington,VA,24450,37.80169,-79.411559,+15404632094,https://www.yelp.com/biz/ruby-tuesday-lexington-2?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,eJOkp3nIli-AIGjgAR9vDg,Chick-fil-A,2.9,14,,"['Fast Food', 'Salad', 'Chicken Shop']","25 Hotel Dr, Lexington, VA 24450",Lexington,VA,24450,37.798895,-79.41725467388719,+15404462999,https://www.yelp.com/biz/chick-fil-a-lexington-16?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,ytb8qhBoP2wOPs1RInGw1Q,Subway,1.6,15,$,"['Sandwiches', 'Fast Food']","889 N Lee Hwy, Lexington, VA 24450",Lexington,VA,24450,37.7994552,-79.4192582,+15404631177,https://www.yelp.com/biz/subway-lexington-105?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,Wyzpsn7O-3YAtZ0y1rhfuw,Dairy Queen Grill & Chill,2.3,28,$,"['Fast Food', 'Ice Cream & Frozen Yogurt', 'Burgers']","874 N Lee Hwy, Lexington, VA 24450",Lexington,VA,24450,37.798498989062,-79.419082403183,+15404631927,https://www.yelp.com/biz/dairy-queen-grill-and-chill-lexington-11?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,YdXVvDt--KwNz7bGYwbloA,Applebee's Grill + Bar,2.1,85,$$,"['American', 'Sports Bars', 'Burgers']","870 N Lee Hwy, Lexington, VA 24450",Lexington,VA,24450,37.79806,-79.419515,+15404632306,https://www.yelp.com/biz/applebees-grill-bar-lexington-3?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,-a69TWgX_P_J8LTj2G6juw,Food Lion,4.0,1,,"['Grocery', 'Bakeries', 'Delis']","30 Windward Dr, Fishersville, VA 22939",Fishersville,VA,22939,38.106113,-78.980586,+15409463702,https://www.yelp.com/biz/food-lion-fishersville?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,hw8blvgR2TYc5Z5IS4Q73Q,Chang Xing Chinese Restaurant,4.1,56,$,['Chinese'],"30 Windward Dr, Fishersville, VA 22939",Fishersville,VA,22939,38.105762,-78.979126,+15409469188,https://www.yelp.com/biz/chang-xing-chinese-restaurant-fishersville?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,ZmcxwWXjTMvYelCJ5nWtog,Tony's Pizza & Italian Restaurant,4.0,54,$$,"['Italian', 'Pizza']","32 Windward Dr, Ste 108, Fishersville, VA 22939",Fishersville,VA,22939,38.10666,-78.97933,+15409439493,https://www.yelp.com/biz/tonys-pizza-and-italian-restaurant-fishersville?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,yvYJELLzaWloqGGswLwbRg,Muchacho Alegre,3.5,90,$$,['Mexican'],"640 N Lee Hwy, Lexington, VA 24450",Lexington,VA,24450,37.793562,-79.424572,+15404618824,https://www.yelp.com/biz/muchacho-alegre-lexington?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,3AyGVy2lLNYkwSHQXVglaA,Fishersville Lunch Box & Market,4.8,10,,['Delis'],"29 Long Meadow Rd, Fishersville, VA 22939",Fishersville,VA,22939,38.09974,-78.96798,+15409437001,https://www.yelp.com/biz/fishersville-lunch-box-and-market-fishersville?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,Wzhd29Gik4snAxvzA5umXQ,Subway,1.0,1,$,"['Fast Food', 'Sandwiches']","1829 Jefferson Hwy, Fishersville, VA 22939",Fishersville,VA,22939,38.097069,-78.966879520539,+15409439500,https://www.yelp.com/biz/subway-fishersville-2?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,tA3pPAEQataoYPluQfV8Ow,Mi Rancho,4.0,61,$,['Mexican'],"1845 Jefferson Hwy, Fishersville, VA 22939",Fishersville,VA,22939,38.09635,-78.96674,+15409434505,https://www.yelp.com/biz/mi-rancho-fishersville?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,0ZdrLLDnjIX4u9EW8K_9YA,New Brother's Pizza,4.6,44,$$,"['Salad', 'Pizza', 'Chicken Wings']","2006 Jefferson Hwy, Fishersville, VA 22939",Fishersville,VA,22939,38.0952394385376,-78.9608418643713,+15409498900,https://www.yelp.com/biz/new-brothers-pizza-fishersville-2?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,HjqEpik1AHqPC1L3y4R-WQ,Sam's Hot Dog Stand,3.8,10,,['Hot Dogs'],"1450 Commerce Rd, Unit 10, Staunton, VA 24401",Staunton,VA,24401,38.1837275807129,-79.0299574453204,,https://www.yelp.com/biz/sams-hot-dog-stand-staunton-4?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_0,HxxtpQOan2MdatujX5gkqw,Tropical Smoothie Cafe,3.0,10,$,"['Juice Bars & Smoothies', 'Breakfast & Brunch', 'Sandwiches']","501 B Shenandoah Village Dr, Waynesboro, VA 22980",Waynesboro,VA,22980,38.0582958,-78.94552329999999,+15404718634,https://www.yelp.com/biz/tropical-smoothie-cafe-waynesboro?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_1,yH1Oa4ReeY81ly34BWm9kw,The Farmhouse at Veritas,4.8,97,$$$$,"['Bed & Breakfast', 'New American']","72 Saddleback Farm, Afton, VA 22920",Afton,VA,22920,38.01489,-78.840041,+15404568100,https://www.yelp.com/biz/the-farmhouse-at-veritas-afton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_1,Id0obYOJfb_CTQFC0m5sHw,Scratch Kitchen,5.0,4,,"['Food Trucks', 'New American', 'Southern']","9278 Rockfish Valley Hwy, Afton, VA 22920",Afton,VA,22920,37.96792122459734,-78.83355572883664,,https://www.yelp.com/biz/scratch-kitchen-afton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_1,W1NZKAbusCGoRvuZ4M7ftA,Paulie's Pig Out,4.5,152,$$,"['Barbeque', 'Food Stands']","7376 Rockfish Valley Hwy, Afton, VA 22920",Afton,VA,22920,37.94288,-78.83669,+14343612001,https://www.yelp.com/biz/paulies-pig-out-afton?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_1,l2j8U19Q0hEC54T_I61qoQ,Happ Coffee,4.6,30,,"['Coffee Roasteries', 'Cafes']","1010 E Main St, Ste 101, Waynesboro, VA 22980",Waynesboro,VA,22980,38.06467552618726,-78.87493495622414,,https://www.yelp.com/biz/happ-coffee-waynesboro?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_1,9L7jfthlJZCn3P8eqIipZg,The Barn,4.3,28,,"['Chicken Shop', 'American', 'Burgers']","408 E Main St, Waynesboro, VA 22980",Waynesboro,VA,22980,38.06690034416004,-78.881306,+15402214065,https://www.yelp.com/biz/the-barn-waynesboro?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_1,m0I2yQo8q74dpor-ZH5Fyw,Dani’s Pizza,5.0,1,,"['Pizza', 'Italian', 'Seafood']","325 E Main St, Waynesboro, VA 22980",Waynesboro,VA,22980,38.0675152,-78.8812636855646,+15409435575,https://www.yelp.com/biz/dani-s-pizza-waynesboro?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_1,cPlBU6x__AO-9gRXIwGxiA,Alex's Taco Truck,4.7,56,$,"['Food Trucks', 'Mexican']","265 E Main St, Waynesboro, VA 22980",Waynesboro,VA,22980,38.0674882068713,-78.8828142732382,+15404511131,https://www.yelp.com/biz/alexs-taco-truck-waynesboro?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_1,IHvdBW3g-UGPQfAaeAElxw,Papa’s Kitchen,5.0,9,,['American'],"608 N Delphine Ave, Waynesboro, VA 22980",Waynesboro,VA,22980,38.07355,-78.87196,+15402214315,https://www.yelp.com/biz/papa-s-kitchen-waynesboro?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_1,HVAUiSZahxTL_jYo5lXwEg,Jo's Place,5.0,6,,"['American', 'Sandwiches']","751 N Delphine Ave, Waynesboro, VA 22980",Waynesboro,VA,22980,38.07585,-78.87142,+15409490221,https://www.yelp.com/biz/jos-place-waynesboro?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_1,OXme7gQnbOI0B6ClTdn9qA,Plank Road Exchange,5.0,1,,"['New American', 'Grocery']","6624 Plank Rd, Charlottesville, VA 22903",Charlottesville,VA,22903,37.995726,-78.722393,+14348232001,https://www.yelp.com/biz/plank-road-exchange-charlottesville?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_1,vLnL9aUsTWczV0bxa1qD3g,The Batesville Market,4.8,13,,"['Delis', 'Grocery', 'Sandwiches']","6624 Plank Rd, Batesville, VA 22924",Batesville,VA,22924,37.9955892885506,-78.72229005503775,+14348232001,https://www.yelp.com/biz/the-batesville-market-batesville?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
0_1,LGS2Oj0zlM48A61O1OoogQ,New Ming Garden Buffet and Grill,2.8,88,$$,"['Chinese', 'Sushi Bars', 'Buffets']","316 Federal St, Waynesboro, VA 22980",Waynesboro,VA,22980,38.06734,-78.8882,+15409428800,https://www.yelp.com/biz/new-ming-garden-buffet-and-grill-waynesboro?adjust_creative=fMTFnF0xgwShf4IIlNyc5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=fMTFnF0xgwShf4IIlNyc5w
